pca_comp_1,pca_comp_2,pca_comp_3,pca_comp_4,pca_comp_5,pca_comp_6,pca_comp_7,pca_comp_8,pca_comp_9,pca_comp_10,pca_comp_11,pca_comp_12,pca_comp_13,pca_comp_14,pca_comp_15,pca_comp_16,pca_comp_17,pca_comp_18,pca_comp_19,pca_comp_20,pca_comp_21,pca_comp_22,pca_comp_23,pca_comp_24,pca_comp_25,pca_comp_26,pca_comp_27,pca_comp_28,pca_comp_29,pca_comp_30,pca_comp_31,pca_comp_32,pca_comp_33,pca_comp_34,pca_comp_35,pca_comp_36,pca_comp_37,pca_comp_38,pca_comp_39,pca_comp_40,pca_comp_41,pca_comp_42,pca_comp_43,pca_comp_44,pca_comp_45,pca_comp_46,pca_comp_47,pca_comp_48,pca_comp_49,pca_comp_50,phase_disambiguated
258745.73857846844,-498121.9560128667,-157461.37279565659,-8807.617230339847,12098.864992640081,-13990.164618558423,-4656.27435978627,405.3465483126003,2117.0534027413396,-605.7746477344656,1205.2588763106953,-123.66389998221358,388.7414843815728,270.1673701472363,-451.68580087383435,-0.6175723108855065,95.0992080281916,-174.5031024878829,-27.456183369553294,103.55626423958981,-132.72027823372503,-179.94802250350443,-11.95485794915656,-205.29770331045304,83.61905791817301,-54.671356737819345,16.135282793878424,-14.425476474555925,-29.68965020671042,32.188936492183075,17.96053987818347,-36.0768371981831,22.660830440897666,27.815474850878527,-4.320182067242455,-37.12442177559337,-13.048681783783888,4.059200683053087,0.4429651795539038,2.613956016098539,-21.307066956580574,0.35221311907414177,6.254531725812118,0.013587274565260913,5.394560715085437,-0.7006949940979651,1.4410484490041775,9.372798716802674,0.6225032180976705,-8.193120052981122,fluorite
-560127.2155450083,-267475.94474644976,-69669.108065652,-77654.24960136149,49763.71121218379,-13658.43684201815,-3372.609754876879,323.35775332178434,476.66967072125453,5.125983375842222,921.3351948971939,-5.551101835920399,637.8855726498359,1.3224608660730854,-197.8463386299743,-168.97433283896143,50.57333736869869,161.7003048390416,-215.47320081393192,-62.62629785666019,-117.3906868102573,-130.01178585061353,-87.46913071723418,-180.54574169475205,104.56148676184964,-55.63469165326982,-5.0628718475242955,-32.21691373062586,-32.87973366011836,-24.86374376290226,-4.9310636924312625,-34.65617707762763,6.046165739890729,25.976271979671555,-4.221542255117148,-29.83210640301826,0.37337397435266484,43.4440951684832,-16.681652364154726,7.7470379974564185,-11.003810645669734,-8.543617594485818,9.479306399450238,-9.342789346840016,-16.633208002052694,-6.962159343664898,-10.17514542333496,-1.3332031522825334,11.677434146374587,-8.80737229056728,fluorite
541747.6857835004,-135637.5767085775,-68055.4081261629,-11699.893191564983,-22953.70721078751,-21867.29276957289,-11599.537326452222,-1653.684543968141,2390.931531054287,-710.8408176826792,1870.7315764249415,-413.2547336354482,299.0163425256652,804.3675689765755,-119.23878955466463,322.4321199904136,182.2138164613229,-112.8626892200587,117.30159158626338,-17.305246722293653,43.55870694872107,-117.83427277460224,16.965346632040735,-232.62205467833363,114.99722663790105,-60.23921669392881,-9.56174343277417,36.09083672667365,-31.510559632831907,51.00456880646614,3.6184579018310106,-15.793836979974863,-1.6450548424573135,-0.17012253844524572,-8.720868645693264,-15.074588679110194,-11.334928641987686,-8.13718959546272,0.19220530014069778,4.436294822897732,-6.603697645224696,3.4705832110680985,-6.727299608811914,4.539293559193511,14.93357936046441,-5.562808213111398,6.717881495534777,-2.7344938609209626,-4.379493613290781,-10.237363264746172,fluorite
256871.82422607602,-499267.19015173864,-157082.11808705505,-9153.0645444887,12527.930042374892,-14273.155624921657,-4880.557862795624,511.04666433720706,2187.4479127830195,-496.85038706749845,1547.288129752132,37.021827474045786,369.44598916842733,446.79870243659894,-630.0312879179594,251.3441866693825,199.3154700227565,-107.47293080908692,183.1712586096677,57.18661949014111,44.3887269997347,-63.413204540326056,27.287703655778625,-33.46325346392474,51.65839556168034,-22.470799609149893,-58.262175017664774,-22.878910978623725,4.986002716346324,51.2081150329859,20.271846113547802,-50.192559766091044,31.978843864893218,-37.95914888905689,16.660601481387026,-24.019897926293087,4.549779745389902,-32.74023308812847,4.703080931946091,8.217297650619411,-0.11921415688370024,9.300999098114918,-4.064462416244282,27.751223372208706,1.7208881611110745,8.194311707226909,6.022819574316891,11.456397656916439,-4.771550338842212,-3.0502887429588834,fluorite
-563130.9302914178,-269299.50348290114,-69061.1412437586,-78217.60906169767,50485.61513792955,-14108.902937886049,-3740.0203994900185,487.3091339683313,609.5432646662935,165.19743048497955,1399.9351840614765,262.80016261686563,603.705022647182,267.52411821990086,-540.7324373324916,173.96011395686608,245.1300645556957,204.05136308952603,117.39672053412121,-90.84955275245716,84.49013444106647,26.583040615861183,45.9132087606363,154.70625996275177,5.334437198362616,-17.261541937655846,-118.82057540371073,-48.013890445180145,-4.624863640573979,34.2742346731034,10.356006473082022,-21.141019081499554,8.558622758696986,-35.8477102791537,11.520875121884306,25.944250095431038,-8.404785789755271,-10.589260247698753,-9.16717362149018,22.60767074427879,-1.6115500216469,-0.12156320476114983,-1.4366198059203619,14.347614742188707,-12.112654293477682,-2.891412477883832,-7.033332556970932,-10.214503945599263,-6.846797016800867,2.5649549429372156,fluorite
308157.17439826566,-515004.0275933437,-156153.19231783613,-8739.56247150415,15508.478789949388,-13501.434149993864,-4616.838245964311,442.6567376841249,2214.0182798557075,-518.7446574989507,1521.944122758365,32.55011887610281,189.54401985524393,43.29098667430473,-517.5037458683972,-236.6240611928693,16.634983343830363,-112.7463600011954,-41.888338303908576,156.10026372122812,-116.27003602458525,-187.90129072778268,6.447720860871108,-188.2428605388612,73.8105176251288,26.090756267259035,24.678980392111082,-23.856573849397613,52.03174003182645,88.93876558696516,20.627225554620956,-33.44492623148986,-10.727972097464248,18.89851692829532,-9.19629690622745,-31.155603026848084,9.810431029731646,0.09263500806041675,1.270449463404974,10.299311557528267,-16.59760921070388,0.04207367328989649,-2.952532634906221,8.85062166978637,8.16086511032748,-0.5394117019670357,0.9396010132892456,0.3355662294871125,-3.811899555294247,-1.875448056348033,fluorite
-481104.2384751032,-294430.0069445156,-67568.22112376115,-77622.11509162602,55447.425568832165,-12865.233287023799,-3296.9667782575348,386.90699191566995,647.7056413929461,150.92204546818073,1418.3696428457704,238.99251227944643,340.10894652550036,-352.07560184251673,-295.7719543028269,-538.134915464179,-76.90730264003409,254.60927257650016,-240.88937697159034,18.603537649537703,-88.34199816967941,-140.9019617060268,-59.67393939744924,-149.06092874203213,87.86622105611141,81.1955620373861,8.172286126060134,-29.484074387216562,101.57565086031568,60.005376133969534,13.100538951960043,-18.481727861730075,-41.66735925085327,20.666979536944435,-43.281957566299596,-18.50546956224376,17.88148246256551,39.58897013689242,-6.780714706164106,24.302833567189158,-5.382657218880059,-12.681774555399363,-2.1337884183129567,8.189074935628623,-7.903014728605947,-4.861177647708942,-8.131167103668496,-12.1650297632459,7.310719590359438,2.756049767185966,fluorite
606013.4156092921,-53987.3115177157,23205.22919779461,-44014.21075709125,-9385.582279914855,12673.448773956821,10830.143587260776,-961.8145080607088,-103.84154983433658,154.8812466245811,251.59872681160743,874.6823013857402,-102.74372874516558,-213.18767018901133,34.85531985050876,-17.15665428793752,195.45809097913178,130.1008252342435,85.16064365803113,-62.32692378591564,60.8826833447092,76.27723953799452,-55.03716991709899,-43.77410392016996,3.412228039495935,10.243603789601663,-14.43023033203222,7.947691530183961,34.44313912995595,-4.0743491452676865,6.380768131193904,-6.434242807056662,8.589990657361891,5.255646063744755,7.686210775298209,-14.562352073710128,-7.409707945903749,-12.506611595381619,8.415205687752245,7.376635900741862,1.6574709098467646,7.338228377724742,2.2899578747469658,4.458811822408686,-9.979169858409518,-3.950559762957529,-0.555582346702448,6.202041232198479,-0.32350036036207697,1.794654993896873,spinel
606013.4156093082,-53987.31151767368,23205.229197015422,-44014.210758606925,-9385.582280529143,12673.448776585312,10830.143605238449,-961.8144880297162,-103.84154763601664,154.88124106351145,251.5988135951547,874.6822910901784,-102.74367841249408,-213.18760288536188,34.85540618230884,-17.156868173956262,195.457940575362,130.101169771982,85.16087366344955,-62.32692439195897,60.88235815030683,76.27691876643745,-55.037343216099444,-43.773663987201246,3.4112852942943652,10.243723955198991,-14.429273481239623,7.9469136215592515,34.44326476353981,-4.0734732614634845,6.379634032637485,-6.43511891542062,8.590548248589494,5.254458023164792,7.683437448541977,-14.561450918504761,-7.408966553950377,-12.509572749184835,8.417228561328251,7.378963202494255,1.6545655199449771,7.335177147324967,2.2919170399782245,4.4590521577392535,-9.986287147362109,-3.9493593936979936,-0.5537691074427206,6.203027488401729,-0.3201341589863095,1.7932519815860335,spinel
-2019231.8263375354,1491011.1470206347,-41087.235394047886,18002.217557477892,-14935.335368320693,-24207.314465976488,13655.629666833065,-380.07177123450646,1002.6898613956553,-481.54874027529115,819.0290904560064,222.8232026316465,320.92388838884415,-666.5943631816568,18.355081693925012,-19.450572872470882,-268.4473079660732,218.1493561922042,-20.934077027427406,-17.71463393450269,-37.77712161641685,-11.634652710782957,-15.781610225796161,29.88822730174171,41.2107174629279,19.004979618523176,-19.833898256442765,30.91969012347862,6.758300048768249,-58.242359252222506,26.648126727068913,-8.407319943865383,5.945919229224159,3.861029257278252,-17.582535272014447,-12.05124711530743,17.233048707713778,-9.38611851651973,18.355996482926678,-10.810068511442033,-19.09166693549958,5.15118953399932,-8.394952854225975,-3.767052491261376,15.870933482166354,5.932457654635197,8.122387439808866,-7.397770153685145,8.628922803597444,3.180603321692138,perovskite
