pca_comp_1,pca_comp_2,pca_comp_3,pca_comp_4,pca_comp_5,pca_comp_6,pca_comp_7,pca_comp_8,pca_comp_9,pca_comp_10,pca_comp_11,pca_comp_12,pca_comp_13,phase_disambiguated
-42.79859800297058,48.35630812306208,-29.52390384609162,19.233070241691223,2.629475785255444,-1.8240652130933963,-6.39791282554701,2.2203739554337316,0.06324337138148906,2.6130397490926356,2.118684799665291,-0.41389357706338004,0.04406020831082058,spinel
-47.66499957301078,18.492975638980624,-9.1098157162778,22.577750913940747,17.611525901565813,9.179004009739128,-3.158596079202912,-0.8942274147635683,1.0625559820076589,3.6779265556346274,-5.3397669416705025,1.0343240425571878,0.06459686456708713,spinel
-51.181060272385764,-25.882437744426454,1.9876266981095227,23.798538831878773,26.83606708268968,14.841335085841777,-6.1594058079011145,2.3495811583618504,-1.5669312243085756,6.505613823861353,-9.220574337630877,0.43535059788737485,0.017756954440870443,spinel
-53.82519345325723,-59.128453217297846,10.296461726916647,24.6841173673716,33.76102301597609,19.089522130449282,-8.409982766444921,4.787394707222278,-3.531512204983038,8.60986153945339,-12.129489815020555,-0.007773729093393911,-0.017799772879283582,spinel
-47.56118921942233,68.85399596278485,-29.683946037479593,21.933763990046728,-2.2650233097385453,-4.740299880937961,0.7260802168451583,-5.169972333512694,3.9935900064112104,-8.804755838122745,3.6527451935810125,2.4426775259001623,0.009056853026228051,spinel
-45.24704280192226,40.771369791097726,-22.735849751856662,-59.03435247358959,16.17185646873748,-7.7675046713572975,12.187574152049017,0.505303936369927,6.312127562647504,4.5686232714733706,-3.31680939722931,1.0291495832632513,0.007251553245714026,fluorite
-42.80524411862464,47.95032237530515,-28.17355644167158,21.44713611471238,2.351521424817932,-2.127756698697519,-3.70554073634192,-3.9263553426867244,5.768940942790266,1.0386870008251492,6.284039977117521,1.6488495590296885,-0.03544809856248676,spinel
-70.10477633735296,79.64221034758333,-22.35820448666415,21.770752941076466,2.193540773742228,4.745954506032645,-5.386968252891975,-0.7357691700179831,-0.06356876863890193,1.0790248314443858,-4.666110685338191,0.4696087666573163,0.03585448283746251,rock salt
-45.235210585150185,43.78545177084666,-22.102721406276622,-59.68514952821935,5.277164759036502,-12.96946524945854,5.198957156907845,1.5459597243640415,11.170485402024532,3.654957396101608,0.38702808333889327,1.981473924939742,-0.056010037255961764,fluorite
-49.87144812055273,42.812034348735494,67.0641070108645,-28.728977947042893,-4.113954665974219,-9.326580575456212,-8.63037393547863,8.774659284904905,1.4035783378085753,-0.29038607112120474,3.7303378512861785,0.0439555884627687,-0.020938593082155288,pyrochlore
-70.10477633735296,79.64221034758333,-22.35820448666415,21.770752941076466,2.193540773742228,4.745954506032646,-5.386968252891974,-0.7357691700179814,-0.06356876863890193,1.0790248314443858,-4.6661106853381895,0.4696087666573163,0.03585448283746251,rock salt
-49.87144812055273,42.812034348735494,67.0641070108645,-28.728977947042893,-4.113954665974219,-9.326580575456212,-8.63037393547863,8.774659284904905,1.4035783378085753,-0.29038607112120474,3.7303378512861785,0.0439555884627687,-0.020938593082155288,pyrochlore
-51.67722277277604,39.57003532611793,55.13443815525052,38.48903592434078,12.951015088214877,8.615401166561188,5.283505740240582,-4.8010974147696786,1.8532044713035276,-4.846191146025774,-1.1157827995031786,-1.6719487631327503,-0.08876986415745391,perovskite
-51.68088119793187,39.62055339979145,54.91623399345562,39.619666688760475,13.17819603863001,7.623853045618532,4.321512631013924,-8.22936249551456,5.421975164647151,-1.9668266313061835,-0.48177152819951996,0.3124714230445491,-0.18296769897977483,perovskite
-42.788733870459254,48.962659415220784,-29.890623779253843,18.646556111905525,-0.2683915486712749,-2.531695559989407,-3.59011318100956,0.23252488424304119,-0.6901655438401733,1.3511408199323967,-2.6687801568434777,0.02797334143803809,0.09900494934872195,spinel
-42.80134784845016,48.2930089518745,-28.664535298716004,20.852681748813495,2.454597133356529,-3.0765820020734864,-0.7038422366070769,-2.1093599680869204,4.055274512744369,1.5685223844984506,6.588887834440188,1.065401140694938,0.076925943111821,spinel
-34.31150436948069,50.5186582333515,-14.418286280719869,-88.83212197016587,-3.7866444822062775,39.90857882646095,-10.389174366553291,-18.476740181612442,-3.938606651343399,5.544679049409751,0.10665214140011958,-1.2491734222490685,-0.04692831546307952,fluorite
-34.311708578335335,50.42039824832074,-13.83629204198067,-89.09389832790069,-3.512123373505503,39.56534717350145,-9.93964286702358,-18.273822808883594,-4.436204756728131,5.34598913508151,0.19863356436679136,-1.5629558574889053,-0.03316425241889931,fluorite
-42.79859800297058,48.35630812306208,-29.52390384609162,19.233070241691223,2.629475785255444,-1.8240652130933963,-6.39791282554701,2.2203739554337316,0.06324337138148906,2.6130397490926356,2.118684799665291,-0.41389357706338004,0.04406020831082058,spinel
-51.18251130891931,-25.945723925359687,2.5392665718848235,25.435873789723132,25.80649379485947,14.659603669585788,-4.972844539022679,2.4864224812128706,-2.7583726094218264,6.623586533098575,-8.8415345569064,-0.32970747793277866,0.06355011947334455,spinel
-42.79859800297058,48.35630812306208,-29.52390384609162,19.233070241691223,2.629475785255444,-1.8240652130933963,-6.39791282554701,2.2203739554337316,0.06324337138148906,2.6130397490926356,2.118684799665291,-0.41389357706338004,0.04406020831082058,spinel
-49.84713668845042,43.34955717494614,64.40466601448269,-42.85921870029808,2.0066055488604704,-7.681104316229547,-9.34122290686173,10.78386271541756,4.880168719441933,-0.7731789181953843,2.4144192599150536,0.6750204672101248,-0.001112643579047612,pyrochlore
-42.80088113584216,48.283765099355605,-29.102643270829176,21.0618138169403,1.5450175777147663,-1.8701844072725713,-6.499483116842473,2.663753750646623,-1.4597699994011464,2.976079722126741,1.8563920040285566,-0.8293369858179744,0.04967481032460941,spinel
-52.94387206871843,80.72126960486192,4.494309349791905,-23.116168813833205,9.674483942308317,5.154531955718748,11.90863801285196,-2.4708828175367206,-0.32348445141525417,6.292075289579628,-3.259141743793858,1.9917905152580921,-0.06732152748634612,fluorite
-52.93753025933198,80.84963813865829,3.6923738202506655,-27.11224581734426,11.552309537639179,5.715476049827444,11.556670321865248,-1.8237512962052378,0.7386281162938673,5.66071172920968,-3.6474700656046286,2.3006935372693995,-0.028545626685576142,fluorite
12428.487422356486,60.01473941363707,5.732535430394478,-1.4594277291110416,33.022733419573235,-4.595541300184227,-2.075987831993043,-1.0028093987952271,0.48792021563266985,-1.0399879114158637,-1.2401605514159373,1.1315405553922773,-0.018398359716848,fluorite
-52.47433967989957,42.60196862606816,25.56084599146878,29.054793311469567,41.6168156095352,35.4672954014487,-19.558613584116113,13.613377410410157,-13.354813900272461,11.231930139171226,-21.62823447188527,-2.6084137951885076,-0.09142784224043998,spinel
-47.57567838063381,56.805033959257315,-36.06900277370736,17.801969882337332,-1.0909281119060878,-4.366225271915383,-4.9711563011156485,1.8865357050744116,1.4232666766667634,-7.458218131609961,4.046095358398695,0.9583558782593755,0.03529178416443335,spinel
-42.788733870459254,48.962659415220784,-29.890623779253843,18.646556111905525,-0.2683915486712749,-2.531695559989407,-3.59011318100956,0.23252488424304119,-0.6901655438401733,1.3511408199323967,-2.6687801568434777,0.02797334143803809,0.09900494934872195,spinel
-70.10477633735296,79.64221034758333,-22.35820448666415,21.770752941076466,2.193540773742228,4.745954506032646,-5.386968252891974,-0.7357691700179814,-0.06356876863890193,1.0790248314443858,-4.6661106853381895,0.4696087666573163,0.03585448283746251,rock salt
-68.09679207150788,51.0106912927117,-18.05411162614336,20.17554110338523,11.011962895953364,7.805882505311734,-7.651417935894006,5.029994830784558,-4.139883488999629,-4.442436236559217,-7.0031430521284435,-0.10490325934926403,0.01874857888700987,spinel
-41.37630225774804,42.00200333359592,-26.942905217237374,22.39913588540651,0.6064984928561827,-2.191336887806399,-7.333701864965212,-1.0357792986894356,2.3510286235284923,2.173387974750554,4.715299189261758,0.20759038216769454,-0.0646581637425101,spinel
-65.45991819823654,-239.01057841483888,7.757737745422148,16.748900411032622,35.80436009265183,6.802527482755279,-0.7226266034212969,-2.252065949938263,5.196887630610021,1.0536667730607405,4.156711169788364,1.4064660516954888,0.03591298598352055,spinel
-65.45953861144491,-239.00424372240408,7.7375479972136105,16.578645234699593,35.863648089361796,6.820239435541331,-0.6736738884902955,-2.221124533335793,5.202656163073385,1.0927923846292344,4.146159067138363,1.377330770468138,0.040055300423745166,spinel
-65.45931863916358,-239.0004769698339,7.7280588746849475,16.486717385511298,35.89317920074894,6.82775839311147,-0.6394404681829577,-2.2054995910701205,5.2026810265335115,1.1273329728270767,4.140199479800952,1.3530090848892442,0.043164628592327725,spinel
-65.45975135239603,-238.93113407036137,7.693422388841498,16.27715257569659,35.961208475443556,6.849181848438848,-0.5856576934479136,-2.1673938402539257,5.213478082120524,1.1597161533761096,4.128212085494702,1.3259805012127721,0.04742955597290788,spinel
-26.7647704411783,-167.20521122828697,-8.02022014277248,-93.25663592990692,3.8069705163013268,-40.15810484801072,-15.885587036523594,-29.310596672237963,-35.13109378866449,-9.749061946517408,4.364623944530029,-2.063665212703352,-0.015474823507233726,fluorite
-42.7987407382503,48.3201223093305,-29.253911200503232,19.83070759625768,2.160515649181157,-1.8321868080425698,-5.816344775033569,2.2729141716506067,-0.6052458988840783,2.8145626084108244,2.3229968053771866,-0.4211306784905098,0.038443231037731396,spinel
-70.10477633735296,79.64221034758333,-22.35820448666415,21.770752941076466,2.193540773742228,4.745954506032645,-5.386968252891975,-0.7357691700179831,-0.06356876863890193,1.0790248314443858,-4.666110685338191,0.4696087666573163,0.03585448283746251,rock salt
-42.79859800297058,48.35630812306208,-29.52390384609162,19.233070241691223,2.629475785255444,-1.8240652130933963,-6.39791282554701,2.2203739554337316,0.06324337138148906,2.6130397490926356,2.118684799665291,-0.41389357706338004,0.04406020831082058,spinel
-42.80248411437162,47.970948634778836,-28.743477869009375,20.400159309135958,2.037586562155248,-0.8455614423064421,-8.790879132068433,0.4608950068202624,1.0252654554281122,2.306970239492969,2.0451869149319113,0.33031287301112755,-0.07631734339418617,spinel
-63.5992611097423,48.2242863028205,-27.195895424458627,20.47301335418237,0.03994888387125428,-3.184965122036454,-7.519123699946254,-1.5793277457182064,-0.8671114675730962,0.9257037451756958,-3.327702694002766,0.6848510968822126,-0.07110028928929002,spinel
-63.59818790899888,48.537542763698056,-26.663118793502832,21.265585710487372,-2.143879788615749,-4.189431973671757,-7.491080355366249,-1.4846602558408701,-1.5294667930427366,1.0438477398514578,-2.3797665353507793,0.4556504061440201,-0.08425976082492737,spinel
-42.79859800297058,48.35630812306208,-29.52390384609162,19.233070241691223,2.629475785255444,-1.8240652130933963,-6.39791282554701,2.2203739554337316,0.06324337138148906,2.6130397490926356,2.118684799665291,-0.41389357706338004,0.04406020831082058,spinel
-42.80524411862464,47.95032237530515,-28.17355644167158,21.44713611471238,2.351521424817932,-2.127756698697519,-3.70554073634192,-3.9263553426867244,5.768940942790266,1.0386870008251492,6.284039977117521,1.6488495590296885,-0.03544809856248676,spinel
-42.80248411437162,47.970948634778836,-28.743477869009375,20.400159309135958,2.037586562155248,-0.8455614423064421,-8.790879132068433,0.4608950068202624,1.0252654554281122,2.306970239492969,2.0451869149319113,0.33031287301112755,-0.07631734339418617,spinel
-40.954822059433795,-140.49893278093552,-18.983139644223883,-0.3958494150963219,-82.115599460748,20.873307754320603,3.545378556394617,4.291655477109408,4.911992185302751,4.541714861462225,2.5392805629640343,0.6975925698829464,-0.002649291660837827,perovskite
-40.95614149431779,-140.48847472803092,-19.283065132377395,-0.55003230092899,-81.70817062357452,20.881199326880633,2.2813723539398545,3.936783921055853,5.8269793719098715,4.326937960331108,2.29654193754215,1.490432929341008,-0.0751413032740722,perovskite
-40.9537613741598,-140.4777917154781,-19.097391589910345,-1.0075888805761792,-81.84349624594563,20.949640295902576,3.529488422741288,4.379018815608373,5.055651857765348,4.531939758129624,2.4785814804557407,0.7176183558171694,-0.010478520801048719,perovskite
-54.53749771992791,35.281625594966556,66.74030419835988,-30.23820551044289,34.826673106515244,15.180549722828635,25.36502659537318,2.6370747315141383,-2.582551946978107,4.419893702711093,-6.34249613009359,11.416103522887662,0.024627870071074476,pyrochlore
0.1704290996085831,-112.32174681197247,8.087343450093826,10.13105706172314,-8.889160219888758,-13.60298395516704,15.205290457118565,-9.394846792023126,2.1414264253038624,-8.933339745931292,-16.515081512086123,-0.4550535844698267,0.16416107063028984,perovskite
-54.604770799776176,31.06839547902706,121.04983263518325,19.49823692894276,-25.481925015908992,-2.803149791476544,7.699555796370866,-8.27162822405917,-7.338450494738495,2.5959290545031735,-2.062525945277762,0.1414415609137336,0.13975504798346083,perovskite
-64.86648947579395,26.084623510255255,99.71395570675234,22.1630253951693,-28.011395346079063,-1.796801637972699,2.371070694720551,-7.983237349362758,4.91155768295463,-1.9927677014731628,-2.8359546707003895,-0.7667733396010483,0.05666176282610924,perovskite
-64.86648947579395,26.084623510255255,99.71395570675234,22.1630253951693,-28.011395346079063,-1.796801637972699,2.371070694720551,-7.983237349362758,4.91155768295463,-1.9927677014731628,-2.8359546707003895,-0.7667733396010483,0.05666176282610924,multiphase
-60.127328473783294,-238.8485860460893,7.726765796847914,16.54412635600525,35.428228458388794,5.844640233068249,-0.8395597890657527,-4.5353771078038125,6.062092676350105,9.034154813383779,3.3142495492544968,1.1479335169391547,0.03969248959080662,spinel
-54.042361557718436,-15.316917508194962,2.8928346434523746,-1.9773635198547055,-28.278108406918115,-18.24920257183148,10.443196374308219,-5.806594453397734,-7.382340685804735,9.475884231100807,3.16003956732481,-4.259822486181374,-0.05016012136417136,fluorite
-70.10477633735296,79.64221034758333,-22.35820448666415,21.770752941076466,2.193540773742228,4.745954506032645,-5.386968252891975,-0.7357691700179831,-0.06356876863890193,1.0790248314443858,-4.666110685338191,0.4696087666573163,0.03585448283746251,rock salt
-42.80227848401449,48.28085919854374,-27.759383771554198,21.299524990645907,0.5139692916392988,-2.943119748069172,-3.60521639068833,-3.677463963073075,5.11899100924704,1.1775716629879156,7.206828374329325,1.7599931442017294,-0.040992755180871754,spinel
-65.46032120821923,-239.01766837971266,7.855588855627843,17.157301752193632,35.574741984468695,6.708055773593331,-0.6168977976014816,-2.3838446765376666,5.069044490287659,1.4332441131271452,4.178058290690197,1.315328836770579,0.02583267416520174,spinel
-42.8204701200967,45.320051497153486,-24.164342061944012,25.282377826299196,9.147322569694257,-0.27330820763135577,2.674495106569406,-2.323618204898409,-0.1920891986841866,3.218500361875215,2.977395822499098,1.8254250896671458,-0.008931476490896317,spinel
-52.62780917651344,43.06962174208505,-19.16257833465737,-58.67000142868642,2.480429008211864,-11.6497212840844,10.41722725062694,1.7178152063536665,7.784148972951755,6.483698418385444,0.22489587635712216,-0.30058751011613793,-0.014590819266360189,others
-34.29837258117901,51.70334981889468,-20.141391692696466,-95.68105493728865,-1.2604091204810004,43.39690307203759,-9.713622707143257,-16.58596197704607,-5.382149312631292,-4.028916174206842,1.5208847077312884,-1.8856400892349932,-0.009429521221868686,fluorite
-69.26762704579194,116.4652015496068,-2.163021898576787,32.85359743025792,3.1539326258147327,8.752095728423031,-6.89442577967578,1.2132000513417776,1.7799190281212205,-4.84373224312511,4.867739665420018,1.155080135274055,-0.2219999851728054,spinel
-69.47659263184026,63.13837287664403,-31.009512830206937,24.58457171704636,19.901470391159066,12.097340849480691,3.6583549248443816,10.962915956930892,-12.434980902067387,1.8549302064814839,7.373048209208251,-0.145018152651204,-0.03667977841979653,others
-70.10477633735296,79.64221034758333,-22.35820448666415,21.770752941076466,2.193540773742228,4.745954506032646,-5.386968252891974,-0.7357691700179814,-0.06356876863890193,1.0790248314443858,-4.6661106853381895,0.4696087666573163,0.03585448283746251,rock salt
-44.32963554417854,47.41478985128413,-28.573453249484338,20.071163114200388,5.483910679141388,1.9740543899110001,-7.398595450874989,1.8146268132805643,-2.336925432948462,3.1021925373351564,-0.178053144417051,-0.7976566069463864,0.028902203014324224,spinel
-54.59929259647707,32.12202582225089,121.83726843900017,19.45672265507855,-30.514307615288295,-5.647352602653569,6.30351577646627,-8.083664180699197,-7.548230805450757,2.7571056444400455,0.19826456231754142,-0.13898037456614176,0.1321420731813039,perovskite
-54.604770799776176,31.06839547902706,121.04983263518325,19.49823692894276,-25.481925015908992,-2.803149791476544,7.699555796370866,-8.271628224059173,-7.338450494738495,2.5959290545031735,-2.0625259452777636,0.1414415609137336,0.13975504798346083,perovskite
-54.60752914560568,30.346677458389877,121.16533793855696,20.02773362890865,-22.892197327926652,-0.9531531804279805,9.992543960860054,-6.988559750680942,-8.76000933361351,3.9716198596586167,-0.9098938448633798,-1.410798573617278,0.17416044037778033,perovskite
-54.604784403336616,31.243346139922522,120.74310878716078,18.74525796183059,-25.48384445544209,-3.0692749269133284,6.029609573432122,-8.276560217699844,-6.2995052823102,1.9407493638381794,-1.7243356443195479,0.9480710996742445,0.14094192361971936,perovskite
-54.61461480397283,29.92325137083523,120.82968727640652,22.300218919962134,-21.75596436521782,-0.3303884655185785,9.403024445190486,-8.851294274763676,-7.919006192541644,2.7555461635460716,-4.030755395961217,0.17370060184659408,0.14087382619282973,perovskite
-54.63514845636844,27.566776852941473,120.61396567464114,25.895819891563193,-12.917181061565849,5.4426481079570515,10.585242706605541,-4.809247692231482,-9.504793738763766,6.396468815514353,2.440288217193342,-2.231073993397029,0.1331184151458491,perovskite
-52.636726404594214,42.466657867681846,-18.61645346988086,-57.66743860916867,2.9919469044070865,-13.604496486473124,6.991933727661834,0.20803499125301528,9.958368063909319,6.20899788798468,-0.5778809664512876,0.19746248280388912,-0.04776183281376012,fluorite
-53.64948575817451,52.79061613404376,45.558318434514504,38.50656220094308,9.063100563620036,7.274429698708634,6.960086773439151,-3.206906796871106,-0.11716334065498302,-10.319694595049164,0.5490601760161986,-2.352084867405715,-0.07733189385852923,perovskite
-42.79636132546869,50.070593031504345,-28.73713749408453,20.079452288032485,2.3202366217557397,-1.523717389662325,-5.640191850321385,2.3577917771728654,-0.7301279438027706,2.736484350981243,2.3408348320862657,-0.5120272368408472,0.053423650662214106,spinel
-42.7908742680511,48.926302205245904,-29.739355849579802,19.87766233258813,-0.8838896201376656,-2.569693159219412,-4.273251522818459,0.6233644632390565,-1.5446896443572413,1.5126579336483132,-3.1353849581921067,-0.38023296588942657,0.11023652863560018,rock salt
-32.50899723112218,4.024589157346782,-22.764359684218284,20.57529076090499,5.476002665224264,-1.555431540790881,-1.2994952833554656,-1.6244010267780897,2.565589003359129,2.294217146027435,-0.9389813089354364,0.697314774917956,0.10056949506250512,spinel
-42.821189270306505,33.62923648134864,-33.838027559188774,17.757254822301135,1.2643880651091948,-4.236108075854736,-8.276022240835896,1.8846751864456053,1.0673780915218032,1.148179771159306,2.160954666993613,0.6756602635720554,-0.02209439246666367,spinel
-58.88859230819444,-135.2420792992667,-7.329394353398186,-1.778429464180789,28.564644049700888,5.2403301579275725,11.39977196240961,2.3162462990401043,2.2521131334439417,-0.5073359249492313,4.930435659917563,-4.737009622614835,0.08411854593708035,perovskite
-58.87701726884401,-127.62869579497905,-8.229108189611892,-1.388831389317275,27.654800333449696,5.560920145372304,11.949216019306768,3.8600468189386588,1.3153770697323992,-5.959517258911717,5.5912399758805424,-4.830023196418214,0.09257884888704204,perovskite
-58.862869876704366,-119.89665844041278,-9.265755205563678,-1.2589049781528985,26.66015570039623,5.26286568355593,11.985561916785137,3.783558377193626,1.2811426619658661,-6.217808304654689,5.604334432150589,-4.817966874024517,0.09092674078620377,perovskite
-58.84872248456472,-112.16462108584668,-10.302402221515528,-1.1289785669885504,25.665511067342717,4.964811221739514,12.021907814263521,3.7070699354485894,1.2469082541993188,-6.476099350397682,5.617428888420635,-4.80591055163082,0.08927463268536595,perovskite
-34.29940695273771,51.701091911778136,-20.220478489324243,-95.44899793049777,-1.2205618112529706,43.3421740763589,-10.279486506325158,-16.83816144982878,-5.022291267549342,-3.9527851576372086,1.4237551937817405,-1.5425602798502318,-0.023380884653320333,fluorite
-34.31664511847714,51.45857861060736,-18.39711202514097,-82.33530608523688,-8.276963959626336,42.565536957680806,-7.564013596054384,-17.999092043793688,-9.263525720422898,-2.995014282932516,3.100372878674878,-3.370975335606701,-0.006428154957837329,fluorite
-56.73749134496119,34.39759090855213,-19.073273884919125,-7.943418775507979,-9.334484380180093,-10.637925653212882,10.608459761139251,-5.514396524352291,-0.4461195456637057,3.178956890828971,0.8827540985379763,2.199966347761155,-0.08458430688934038,fluorite
-42.799278615627756,48.55420891993454,-29.01755079588132,20.61887479560518,0.12592905446955882,-2.7690925917029414,-7.482238925996276,-1.2573131725006785,1.0119000279880197,-0.9202875859431288,-2.9313384295249194,1.6847353682594957,-0.09043043318014488,spinel
-42.81319993917518,37.00915954568612,-32.05177304132812,18.81034241495314,0.42172988076963946,-3.6979628923278476,-5.0632443507216,2.519219274764744,-1.4171338729796688,2.530146014023515,2.7412906426548953,-0.7932964263780597,0.08262229289647327,spinel
-42.79859800297058,48.35630812306208,-29.52390384609162,19.233070241691223,2.629475785255444,-1.8240652130933963,-6.39791282554701,2.2203739554337316,0.06324337138148906,2.6130397490926356,2.118684799665291,-0.41389357706338004,0.04406020831082058,spinel
-65.09369694608341,59.665446738743995,-34.52486822586895,19.50825974450234,-1.0695510101305459,-5.8746631611859055,0.671644527550523,-0.6730903864377638,2.98464215750154,-13.62562751242531,8.66246699222165,1.9422278946131541,0.04526581482612424,others
-65.42070497711983,65.4758578740362,-34.448803267051225,21.939858951676825,-3.2443793374235455,-6.403485898919422,2.5221418560665327,-1.2070072617778482,1.7798226090966267,-12.945269520272895,9.131204048486552,1.0282604333235845,0.038833314332054725,others
-67.27980950397526,-112.2437891196333,-8.019430218724132,20.675621137492115,17.867250072710043,2.1819639402091973,4.3948468998259465,-1.548685238920724,1.197460341253823,-6.80537352316864,5.977785748045811,-0.7952901391818976,0.09565221472132235,others
-47.55071265816913,69.5236683417944,-32.39543334619611,20.183819073621535,-3.328497437727009,-3.0091859441770197,-1.0252134646763267,0.9441964642425091,-1.3781946168470114,-7.117757717809106,-0.17105583972178018,-0.15585854759725137,0.1551694414102902,spinel
-42.764472118572726,33.387534098695056,-33.19367743584734,-6.428142942593965,5.633941254040465,2.555014213644048,-2.4816341380144316,-6.4920981057941525,8.192110756701794,-0.5444849722646694,-0.44582924400333634,6.603553856664217,-0.1276188170314867,multiphase
