pca_comp_1,pca_comp_2,pca_comp_3,pca_comp_4,pca_comp_5,pca_comp_6,pca_comp_7,pca_comp_8,pca_comp_9,pca_comp_10,pca_comp_11,pca_comp_12,pca_comp_13,pca_comp_14,pca_comp_15,pca_comp_16,pca_comp_17,pca_comp_18,pca_comp_19,pca_comp_20,pca_comp_21,phase_disambiguated
-1333765.7471675733,-1143922.1294917583,-2551.5046722921866,-66.2214149895235,7.819945690455,-42.81963540513374,-1.2964090218424786,-30.544218766057227,7.661982235838451,-8.704455493329807,-8.639913932895656,13.74967725532425,3.5257473279114606,2.3681980522894577,-13.222955043943063,-1.592341442225532,0.9467626961899516,1.3290443727220023,0.42839736001194817,0.13812233478791625,0.016022787980180864,spinel
687951.2377891405,31101.763530056705,-474.4028347896881,-22.626713195815686,-28.3322328124668,-4.322598398052378,2.978424959902199,-2.3320287622847076,-7.31422139829867,-1.3954291756187889,2.1361206655378098,3.5528243890224758,-1.1395781526054662,1.951914896164979,-1.839621483094156,-1.4453572510308952,0.40066309371266584,0.42219360881628454,-0.037234516558250164,-0.0356337172241058,0.0762286095263589,spinel
701282.2046558608,94171.7372292872,-703.914984904955,-13.107325995085056,-27.500452232285824,-7.1615317009413815,2.4857690247353474,0.6250975353046897,-7.719399391632145,2.36004160238648,-4.920181135698961,5.69233007776964,4.59179462451042,-5.507660390997497,-2.8821296568586625,-0.4048906710555187,1.6277977533709382,0.37457536985410345,-0.40353872352355646,-0.07723136034525302,-0.038694460416452525,spinel
1119158.8470404884,6113.61573836633,-292.66715761172236,-59.3108851555728,-23.307899962887902,18.681460252549172,1.7205956849037705,-8.210390283878496,-4.534316927367691,0.9298707470429317,0.3798464934332557,5.5015417890227525,-2.9477439169323176,1.3626136918966054,-3.113980581039037,-1.5871303205781118,0.18110406636473897,-0.3615096792330278,-0.11377704623490326,-0.003990112496552345,0.03542903759738558,rock salt
64898.138136517024,13893.824422868696,-1140.3712167763947,-3.5294960681641783,9.838273483101858,-52.45371450171564,25.606961163644954,24.48941423585123,-24.363648405124664,12.174247580538326,1.3095357360718936,-6.164536800709072,0.5672093109998997,-2.0017063972231597,-4.896171606157569,-5.912715461463456,-0.939096268612051,-1.125272170337693,1.6679668376965702,0.020431803226667156,-0.12236220931866226,perovskite
542435.4371321134,96229.22114620193,-775.6165832341859,-10.048020436283515,-26.2988686011863,-5.086782234677798,5.572664661799493,5.535027560417689,-2.339677205413224,-1.5463077678328574,-6.979796786232601,-0.3040726544972614,5.0662977080656475,-3.105206474889332,3.7446192910570755,1.5244593022671609,-1.006141411217655,0.1985112902947308,-0.13281550422880567,0.007864087798316266,0.06364291337614558,spinel
802450.6477116337,-15785.429650018632,-463.17987530683627,-27.239525207396923,-24.12307502479281,6.453917593600892,4.690707601058989,-1.6452577943436069,-5.268345989338798,-1.4262725913230252,1.1161374221007492,2.576566206985163,-0.5061073775384344,1.372508941956248,-4.0491404862022975,-0.5131089734799943,-0.004489066850778656,-1.13473733488916,-0.27129048385994625,-0.02149191387932836,0.011206942977286749,spinel
-482931.465305903,37816.4280853145,521.7090460410016,-79.12919716269201,-12.030648311769966,-7.582805589133372,58.015639267402165,31.157216732215687,-15.977534587182603,7.519006228529388,7.629863712673789,-6.94667475583833,-2.1667158991231616,4.566596299865807,-3.532917012250838,-7.552793953164176,-1.8793822307665593,0.8249144911047259,1.059774394505382,-0.05403214889074093,-0.02529813747088272,multiphase
41480.37356853974,37194.89383009459,-774.779275366299,-10.500844678929163,-40.87511024810432,-48.05095820187884,1.1626376279038197,4.904984279163827,-15.95106443929513,-9.399216761537861,2.896130142586678,-2.666519876838251,1.0115861022945651,-0.8029643921314857,2.0913147572254918,-0.7486438214008828,-0.17889511164906047,0.23979270409660325,1.4374085731258348,-0.10924841948905706,-0.005731072355060096,spinel
-864170.019724552,-859972.6428451778,-595.6767747442802,4879.180898504378,-0.9022151784972579,46.5392219831861,-16.01017195876716,40.445316293455875,-13.278495674866846,4.284048626247624,-2.295113947669577,-1.1640784844887833,-4.415278054001071,-0.07569157820235262,6.387640023163831,-1.4207381358786009,-3.7706967232474042,-1.1473211368965666,0.1757455469579046,0.04806212623142658,0.06033273315329546,pyrochlore
412684.44236455066,68250.07872600202,-569.4844190010961,-15.500876801210216,-25.904474504330366,-7.329088339770351,6.630052717985066,4.300572815954098,0.2863174006894731,-8.248490936495756,-0.3465454786939439,-4.89095402179376,-1.59015008032641,0.502181874487917,3.2404523565891648,1.6669096041248892,-0.5250405193058896,0.7478159564168358,0.16208408536790136,-0.039415022399032495,0.011792590207282405,spinel
333181.69684704416,100806.23506763233,-577.3671553882275,-12.267195047742575,-25.890559899958106,-11.492781503570697,5.597707583433319,8.28852254718069,3.169994057401219,-4.348521544514714,4.007545458943142,-4.618554096010712,0.8089715063626954,-4.883967772138181,5.563437189610788,1.1866305580266285,0.5516865128782502,0.25053329635335464,0.24509624090138796,0.08272573885403434,0.05074524632208699,spinel
373979.02890369203,84099.83861537767,-572.5354838827764,-13.958790040339453,-25.750109213573637,-9.545331839110261,7.094541990859369,4.545513323078083,0.3773390174578637,-8.638113748862459,-0.6442670952372502,-5.091616922754369,-2.3525251638010545,-0.26879995469445106,2.605843482679404,1.7113867054011074,-0.5481732744686223,0.6020943067229325,0.05326229184631687,0.025807330864244138,0.013167121249721303,spinel
484014.6279248721,120150.65767594108,699.2442586892314,-64.02669739738667,-23.699695804928183,-7.048165482360517,-2.063063859908894,9.497151397775852,6.049297382795604,-5.268364131327644,3.1203912912606455,-4.186958438758126,-4.671343020127054,1.0513216419236215,-5.185984045199941,4.401982321416529,0.3356030356379236,0.013796457210649926,-0.2775507578807975,0.10362118759891181,0.03425994233522611,spinel
536891.7547206343,83061.86123313289,1536.9962052855428,-102.76605415744159,-25.134920927102243,-14.456474004774464,-10.282090537011939,9.347068659597014,4.726438989895506,-8.106380336316924,2.0563310845394938,-3.1159771668181975,-6.825694882190426,5.517483524957861,-9.026328553559832,2.868865337533755,0.29302508851032805,-0.778308124989685,-0.19891295935615905,0.08865314999013052,0.018923737363629733,spinel
556340.1463263815,4883.289814814889,2106.0963821633395,-133.97891120933255,-22.848911837708442,-12.479353923488517,-11.10675799065369,7.7602007012789755,7.083398640489783,-10.044247874058897,0.2853902429457307,-2.640255528166989,-8.919618758072069,8.79547215782852,-11.724216934508554,1.8593955802026905,0.13421190839788188,-1.3614690317550746,-0.422173298477568,0.10937709785991045,0.006865826846761847,spinel
628811.966992296,123848.10067107996,-710.9468559262557,-10.17032219378468,-25.99856566496426,-11.39061420966047,1.1351029739439866,4.308237390519565,-5.281559748501252,5.728716466989992,-0.525193613644305,5.221669171749454,7.262484974841577,-9.304840036744366,-0.9840956524128455,-1.2422698038668116,1.8789959769553004,-1.2000587615602112,-0.08973630188891407,-0.01042613011325444,0.026559353411132802,spinel
-358452.6084760707,84660.46157653084,-41.381689885149626,-35.676150275576084,-6.496563058624091,33.972568049827174,33.94844057914851,-45.56341793300089,2.805305700164503,11.94195668240079,4.438961981078549,9.390435549235484,-10.037244902376756,0.5165817967853954,10.57472099052118,4.369311286978515,-2.158823458969831,-0.370321878990832,-0.20583333630774803,0.04252235388387193,-0.04022432462315906,fluorite
240252.93543955474,138860.3058351979,-584.7029560105047,-8.561510965519373,-26.389012802644913,-15.670830819799193,3.0603788394378455,11.365215525999545,4.166022997400216,-6.4869190854365595,4.1455124453234475,-6.475244928921072,0.2201864118146517,-7.5314684151955404,2.49909490794011,1.3348023783261667,1.0615802686638638,-0.6326673116552937,0.12048355399159368,0.06706648233332824,-0.030958264014829595,spinel
1119158.8470404884,6113.61573836633,-292.66715761172236,-59.3108851555728,-23.307899962887902,18.681460252549172,1.7205956849037705,-8.210390283878496,-4.534316927367691,0.9298707470429317,0.3798464934332557,5.5015417890227525,-2.9477439169323176,1.3626136918966054,-3.113980581039037,-1.5871303205781118,0.18110406636473897,-0.3615096792330278,-0.11377704623490326,-0.003990112496552345,0.03542903759738558,rock salt
-870016.7715005158,257126.13601480884,-1198.2821608694421,23.745638404604293,-4.382264333389344,-9.935769087557972,8.363159403501427,-34.47988025637116,1.1513781730333363,4.170570443857941,3.6620162386288655,7.149833959660754,-7.959555848937072,-0.9070388917613954,8.180058864949643,0.2991762287720263,1.260191862299596,-2.3731198089906886,0.22821235258251027,0.09635755070871488,-0.03009855518524973,fluorite
-531752.2758905385,349193.528546094,726.0132766933395,-46.005321498757304,64.56880427914996,12.904873472690667,-6.770795098928545,3.5444740076780903,-5.753796510408449,-15.900398752605582,-1.1369862187382012,4.119504872885187,4.534773477323995,-3.3899028190829945,-1.2482160522711503,-2.679424407313764,0.018289802956937606,-0.6311822506884244,0.23960983969771402,0.022990732540280834,0.01859230382078625,pyrochlore
1119158.8470404884,6113.61573836633,-292.66715761172236,-59.3108851555728,-23.307899962887902,18.681460252549172,1.7205956849037705,-8.210390283878496,-4.534316927367691,0.9298707470429353,0.3798464934332557,5.5015417890227525,-2.9477439169323105,1.3626136918965983,-3.113980581039037,-1.5871303205781118,0.18110406636474075,-0.36150967923302424,-0.1137770462349037,-0.003990112496552345,0.03542903759738558,rock salt
-531752.2758905385,349193.528546094,726.0132766933395,-46.005321498757304,64.56880427914996,12.904873472690667,-6.770795098928545,3.5444740076780903,-5.753796510408449,-15.900398752605582,-1.1369862187382012,4.119504872885187,4.534773477323995,-3.3899028190829945,-1.2482160522711503,-2.679424407313764,0.018289802956937606,-0.6311822506884244,0.23960983969771402,0.022990732540280834,0.01859230382078625,pyrochlore
748479.9126863161,-92547.50125065589,-93.21663914212877,-57.0185350984025,63.75456264299888,-1.8975215898728237,4.965486060595765,3.8117084362562395,21.095842824564535,11.073660883990096,-6.938009131974287,-2.2396187044266895,-1.8020141050950969,-1.4353769051942997,-1.6264260780410407,-0.34482411398784407,-1.7649435371967641,-0.020642804157996575,1.3577062785981449,0.030470802669303132,0.013088127537928651,perovskite
490017.3269982911,13292.212381105717,-113.74473643942633,-46.64302394773903,53.260366892018254,-6.272656816449768,-10.21330609576222,15.638620440792693,27.962388733242143,4.773180564179003,1.8994248085281598,-3.8666632559551886,3.0452264208112183,-1.0230427328784373,-5.841009682323364,-1.0395895854883115,1.250531748944617,-0.3952696915155707,1.4900887234384603,-0.02280159873885146,-0.04488455163046945,perovskite
687951.2377891405,31101.763530056705,-474.4028347896881,-22.626713195815686,-28.3322328124668,-4.322598398052378,2.978424959902199,-2.3320287622847076,-7.31422139829867,-1.3954291756187853,2.1361206655378027,3.5528243890224758,-1.1395781526054662,1.951914896164979,-1.839621483094156,-1.4453572510308952,0.40066309371266406,0.42219360881627743,-0.037234516558250164,-0.0356337172241058,0.07622860952635913,spinel
333181.69684704416,100806.23506763233,-577.3671553882275,-12.267195047742575,-25.890559899958106,-11.492781503570697,5.597707583433319,8.28852254718069,3.169994057401219,-4.348521544514714,4.007545458943142,-4.618554096010712,0.8089715063626954,-4.883967772138181,5.563437189610788,1.1866305580266285,0.5516865128782502,0.25053329635335464,0.24509624090138796,0.08272573885403434,0.05074524632208699,spinel
-527124.668506294,351370.9784550658,818.5111236994865,-33.350608982987865,-60.18492189136191,86.36487143339421,-65.8946566890937,-28.623154776869413,-2.897534601347381,3.5975680072425895,9.018230960053998,-15.992092227584692,0.5122178721079038,-0.10961388790428117,-7.776049082376073,-1.9292833007307522,-0.08120809153189334,0.03740087950654547,0.8792211221860999,0.003107955790440875,-0.02530803816587146,fluorite
-539893.0952323424,356599.61398351414,817.526496505481,-32.849359145417,-58.63085808728239,84.70650215068238,-64.50249157409985,-28.855478676751545,-3.3829702285760774,4.114379421291181,8.559535236002702,-16.23001947115604,0.20487356357298125,0.035785031097340436,-7.603132252584793,-2.0973767566584804,-0.274528305094103,0.3292387597650852,0.8041610695113157,0.006162031632145126,-0.020765772555042306,fluorite
373979.02890369203,84099.83861537767,-572.5354838827764,-13.958790040339453,-25.750109213573637,-9.545331839110261,7.094541990859369,4.545513323078083,0.3773390174578637,-8.638113748862459,-0.6442670952372502,-5.091616922754369,-2.3525251638010545,-0.26879995469445106,2.605843482679404,1.7113867054011074,-0.5481732744686223,0.6020943067229325,0.05326229184631687,0.025807330864244138,0.013167121249721303,spinel
919645.8956727794,-73674.90139695132,1567.2259217563526,-118.04940859946154,-21.959396387831433,2.5753664846305924,-5.9066545918561815,-1.6126141745989315,2.788506626110351,-3.1923601078930552,1.9066352053552507,3.211912770398527,-5.961603803442749,7.063797390914964,-7.883064983477631,-2.029663381457894,0.016854845009476094,-0.6297855366122841,-0.47170322603863224,0.08775334259968859,0.07091972682112457,spinel
373979.02890369203,84099.83861537767,-572.5354838827764,-13.958790040339453,-25.750109213573637,-9.545331839110261,7.094541990859369,4.545513323078083,0.3773390174578637,-8.638113748862459,-0.6442670952372502,-5.091616922754369,-2.3525251638010545,-0.26879995469445106,2.605843482679404,1.7113867054011074,-0.5481732744686223,0.6020943067229325,0.05326229184631687,0.025807330864244138,0.013167121249721303,spinel
-279976.9253054159,246092.2184008669,745.8876215758435,-55.976266017221604,54.913703769590654,33.44939381934594,-16.70866135573388,-16.648463849798446,-1.8745298520980143,-15.58474321330107,-0.12894173405695497,11.779064196657245,6.968322586933809,-0.9881250665311114,3.462721805834944,-0.23103098971558822,-0.269190014517406,0.26005046618083294,0.5378570958156568,-0.030559626823216335,-0.005142433232060872,pyrochlore
484967.5059517538,38650.36124088065,-561.3785525131909,-18.484840168265006,-24.647591109818947,-4.80808840425658,8.65418007816136,2.7983522689266636,-0.7738153403864132,-8.566381403700095,-0.5665943579073804,-4.936914698937542,-2.401958146922915,1.0896802899670845,3.247034948057749,1.6717022774317947,-0.8366403027232767,1.613647117273485,0.1150995971164219,-0.06006318629520879,0.001639018946870019,spinel
366325.7361014865,82811.1215745957,965.3593960574142,-82.12417910273338,3.5090084646433297,77.73768996167861,24.86581213417989,-15.967918116277929,7.242458224729397,9.12539006956805,8.949425314883776,6.36790604185903,-2.9267539121569826,2.45258863621347,2.9820242361635394,1.169965894953819,-0.2866968076160905,0.7015881573419063,-0.04769480033721074,-0.0019755442678409674,-0.08018387927852122,fluorite
403969.9689801447,67395.91235791134,968.3455234698129,-83.6140893611067,2.009724265432169,80.78040735336788,23.703481229246833,-21.0974488662133,7.872965586530839,9.648380355855672,8.066496932420279,8.195956208492824,-3.025133978609915,2.2813297180809755,3.913336555892945,1.7798320754680965,-0.33035456032168575,0.4846152131402006,-0.02068809683716194,-0.000730049570716762,-0.042181358342732844,fluorite
407907.67840213235,65782.32306530216,1443.343711738595,12388.257185438153,0.9004344873640378,-21.41760416704024,6.46758472984331,-16.358904421292138,6.190355618458266,-1.7203819801801181,0.7975484300248752,1.0538095636580778,1.471079450818884,0.1965050210840218,-2.4262661037860624,-0.021774351861669317,1.480381081918642,0.4553390171895886,-0.15709180938662654,-0.02544830654535224,-0.025398070654304883,fluorite
727164.6467051595,101935.07379973277,1986.5015939730295,-119.22398443295587,-0.10056913734062789,45.8810993169608,5.961222097004523,10.295248981820137,30.32523300457292,-20.245720307421877,-16.055425575192487,-13.161247511125325,-17.322008736436338,19.76692913368931,-19.97880709539406,5.77016577579262,-1.6965011845167624,-0.33206855807625746,-2.036835255216057,-0.03249378008984194,-0.03390652543901096,spinel
37982.21876792167,105131.73226112452,-1009.1213767470731,0.04351179462653931,-27.492287933231154,-5.285953913189886,8.871442873556163,11.791424447167671,8.459663632439856,-6.178522297289659,-7.338069692243867,-2.827963964927193,6.075630617697939,-5.133062914982236,-0.5372986122296979,2.149056916015372,1.1494070696458785,0.5694547787211801,-0.9144805885400974,0.022774934242775324,0.014349026133664955,spinel
687951.2377891405,31101.763530056705,-474.4028347896881,-22.626713195815686,-28.3322328124668,-4.322598398052378,2.978424959902199,-2.3320287622847076,-7.31422139829867,-1.3954291756187889,2.1361206655378098,3.5528243890224758,-1.1395781526054662,1.951914896164979,-1.839621483094156,-1.4453572510308952,0.40066309371266584,0.42219360881628454,-0.037234516558250164,-0.0356337172241058,0.0762286095263589,spinel
1119158.8470404884,6113.61573836633,-292.66715761172236,-59.3108851555728,-23.307899962887902,18.681460252549172,1.7205956849037705,-8.210390283878496,-4.534316927367691,0.9298707470429353,0.3798464934332557,5.5015417890227525,-2.9477439169323105,1.3626136918965983,-3.113980581039037,-1.5871303205781118,0.18110406636474075,-0.36150967923302424,-0.1137770462349037,-0.003990112496552345,0.03542903759738558,rock salt
569518.5686387003,63946.474333490245,62.50091333220075,-65.23929222784501,-20.383289103989213,9.374838534930845,7.828108246342964,2.848141806609533,5.263865952709743,-4.482504903352915,-11.796299799977053,-1.7655908400691658,-1.4242350025948625,1.8748903510053765,-4.936149730601677,6.668683094459261,-1.4937896217520166,-0.6310375702413269,-0.6537553743127051,0.06855637599150011,0.002812857770873256,spinel
289288.28979206225,94422.80973462267,-730.5139995207292,-5.602710607131845,-24.256920894518743,-18.619097398881976,0.6195673042243186,8.694075013832403,1.699236976081842,-9.449173802504625,1.4408413568963354,-7.487373402977013,-0.7180827087016297,-3.303982222868953,2.3158239258227784,1.0859490023912706,0.2326401299709815,0.014373428749565154,0.46671661945425,-0.023820861067816,-0.058386563833600746,spinel
51346.716817772016,-486447.8703719575,2192.192241038363,-192.36716592642335,-26.069501396060943,-57.39777950584289,-18.821867631906017,-7.992060941765004,5.936947813981753,-1.4411363939386774,5.418098446219197,1.091577883737699,1.8852037460505358,-3.5156029934315747,3.122047210808663,-0.7617094632932826,1.3352562207497858,0.49980426740274586,-0.46523035417143543,-0.03938967081216904,-0.013448575389281237,spinel
72417.88980631065,-495076.4574287429,2193.8610179101906,-193.21020573167237,-25.64513849369223,-56.704662029835816,-18.130799623043117,-8.970039064929125,5.68147211977351,-1.1243364865012122,5.2818554613889575,1.2888212231201095,1.6008565454975638,-3.564370401172912,3.413450236198056,-0.7646937305767381,1.2271837975499515,0.47272691523937205,-0.4581755089134161,-0.03615293601326963,-0.009932299672511302,spinel
86196.18223035778,-500718.6300656925,2194.9522432090207,-193.76159159955623,-25.348629540703058,-56.267135248964905,-17.65503877067269,-9.594719434565818,5.505380473962546,-0.9163246578376238,5.198828220330334,1.4080078319892522,1.4044727687091907,-3.596723473089959,3.601926784701643,-0.7717150199172984,1.1520180213565432,0.4549431503756578,-0.4542315438720774,-0.03391313860358236,-0.007230584438541188,spinel
109864.94606608944,-510232.45889083983,2196.211436545391,-194.670067886036,-24.89550224362135,-55.46854694437249,-16.905007143325548,-10.700518388083822,5.226754479471179,-0.5610371532569332,5.040438842889593,1.6395719331882361,1.0990203219186654,-3.6523503457180055,3.929740209984921,-0.7701393123087925,1.0360400935170695,0.42505521455066075,-0.4456205448583943,-0.030427751896555444,-0.0036736487520678818,spinel
-1796753.6253563245,-324311.50899983925,-1156.3559308595036,-10.574958279957498,32.447699974600425,-62.59060387175222,32.667856712247456,-81.21131798440558,-30.95353617305299,8.212697251158971,-6.158846611097758,-34.50799567095983,17.45101862993998,2.1350539435542757,-4.651719174471761,4.428841469342942,-1.1432381240394065,0.46436488213539895,1.4618125936306838,-0.11039606771630106,-0.0027050739468519325,fluorite
412684.44236455066,68250.07872600202,-569.4844190010961,-15.500876801210216,-25.904474504330366,-7.329088339770351,6.630052717985066,4.300572815954098,0.2863174006894731,-8.248490936495756,-0.3465454786939439,-4.89095402179376,-1.59015008032641,0.502181874487917,3.2404523565891648,1.6669096041248892,-0.5250405193058896,0.7478159564168358,0.16208408536790136,-0.039415022399032495,0.011792590207282405,spinel
1119158.8470404884,6113.61573836633,-292.66715761172236,-59.3108851555728,-23.307899962887902,18.681460252549172,1.7205956849037705,-8.210390283878496,-4.534316927367691,0.9298707470429317,0.3798464934332557,5.5015417890227525,-2.9477439169323176,1.3626136918966054,-3.113980581039037,-1.5871303205781118,0.18110406636473897,-0.3615096792330278,-0.11377704623490326,-0.003990112496552345,0.03542903759738558,rock salt
373979.02890369203,84099.83861537767,-572.5354838827764,-13.958790040339453,-25.750109213573637,-9.545331839110261,7.094541990859369,4.545513323078083,0.3773390174578637,-8.638113748862459,-0.6442670952372502,-5.091616922754369,-2.3525251638010545,-0.26879995469445106,2.605843482679404,1.7113867054011074,-0.5481732744686223,0.6020943067229325,0.05326229184631687,0.025807330864244138,0.013167121249721303,spinel
319755.6809559944,106304.14949258005,-576.8195257690645,-11.79511582569163,-26.38897608142041,-11.490894348632324,4.075899085655166,7.374268255845138,1.2454359962328034,-10.351562023986002,-0.22689596045230687,-6.793690995154691,-2.1756728039936775,-2.1059056942026295,0.21199107717208854,1.8243786800418142,0.15445362471306723,-0.1661267729135637,0.07693811951374313,-0.05880792007115587,-0.06999372152257122,spinel
902798.697718814,-2221.5266551327004,-402.6776192634418,-49.33183049197809,-25.99362547953305,-5.432769887774185,2.0264630494288696,-7.979593256206186,-11.803217818754291,-2.2703750665151947,2.312196676247453,3.78647031461378,-1.2857612491117152,0.21221569424097453,-2.926310126568559,-1.1046490572572303,0.41984122370157095,-0.3218359185366725,0.4427420367763891,-0.16071545477306237,-0.058922932958310525,spinel
862001.3648968281,14484.868296962894,-405.9408271803318,-47.69349060369839,-26.23951438965497,-5.997004521467446,0.41660913585424453,-4.618884889084157,-12.856323325381148,-2.9950875237876176,2.5367617886765075,3.6070511244456043,0.6506283913969781,0.23552401931216593,-2.8240189161202807,-1.6523002459338088,0.20635166262084503,-1.0893504432768817,0.4454191962826226,-0.1435287544206263,-0.054887254814804276,spinel
373979.02890369203,84099.83861537767,-572.5354838827764,-13.958790040339453,-25.750109213573637,-9.545331839110261,7.094541990859369,4.545513323078083,0.3773390174578637,-8.638113748862459,-0.6442670952372502,-5.091616922754369,-2.3525251638010545,-0.26879995469445106,2.605843482679404,1.7113867054011074,-0.5481732744686223,0.6020943067229325,0.05326229184631687,0.025807330864244138,0.013167121249721303,spinel
240252.93543955474,138860.3058351979,-584.7029560105047,-8.561510965519373,-26.389012802644913,-15.670830819799193,3.0603788394378455,11.365215525999545,4.166022997400216,-6.4869190854365595,4.1455124453234475,-6.475244928921072,0.2201864118146517,-7.5314684151955404,2.49909490794011,1.3348023783261667,1.0615802686638638,-0.6326673116552937,0.12048355399159368,0.06706648233332824,-0.030958264014829595,spinel
319755.6809559944,106304.14949258005,-576.8195257690645,-11.79511582569163,-26.38897608142041,-11.490894348632324,4.075899085655166,7.374268255845138,1.2454359962328034,-10.351562023986002,-0.22689596045230687,-6.793690995154691,-2.1756728039936775,-2.1059056942026295,0.21199107717208854,1.8243786800418142,0.15445362471306723,-0.1661267729135637,0.07693811951374313,-0.05880792007115587,-0.06999372152257122,spinel
-1072957.3066738201,-774474.3853584621,-801.1991549457513,-77.93330433242552,-13.392902621441522,82.29898546272858,-20.498257974929018,44.52567647943198,-3.847851812912495,0.33513374309104726,-0.1522005806844966,-0.6829265593063667,-7.603411432528645,-2.0700769945071897,4.200996998578255,-0.42872368247295256,0.13158262508538776,-0.13186038660488408,-0.02409679065492415,-0.0457412009525362,0.026703635038800577,perovskite
-1155563.2197300806,-740647.4923536947,-807.7315651449959,-74.63272636015031,-14.630078958512001,78.99393451871063,-22.191364455231124,46.89917022499881,-2.916683348314791,-1.0939281570331367,-0.19771069040339384,-1.2201315881037402,-7.396569016407199,-3.0524052056943844,2.671380038746223,-0.190929490498565,0.8567763133192212,-1.0016257382767904,-0.040140678975641275,-0.052901642726444154,-0.019017146632158033,perovskite
