VEC_cov,VEC_min_to_max_ratio,Z_cov,Z_min_to_max_ratio,Z_range,atomic_ea_min_to_max_ratio,atomic_ea_range,atomic_ebe_min_to_max_ratio,atomic_ebe_range,atomic_en_allredroch_cov,atomic_en_sanderson_cov,atomic_en_sanderson_min_to_max_ratio,atomic_en_sanderson_range,atomic_hfu_min_to_max_ratio,atomic_radius_calculated_cov,brinell_hardness_range,bulk_mod_cov,coeff_of_lte_min_to_max_ratio,coeff_of_lte_range,covalent_rad_emp_cov,covalent_rad_emp_range,deltaCp_oxides_min_to_max_ratio,deltaCp_oxides_range,density_of_solid_range,electrical_resist_cov,electrical_resist_min_to_max_ratio,electrical_resist_range,entalpia_oxides_cov,entalpia_oxides_min_to_max_ratio,entalpia_oxides_range,mineral_hardness_cov,mineral_hardness_min_to_max_ratio,mineral_hardness_range,oxidation_min_to_max_ratio,poissons_ratio_cov,reflectivity_cov,reflectivity_range,rigidity_mod_min_to_max_ratio,rigidity_mod_range,supercond_temp_cov,supercond_temp_range,thermal_conduct_min_to_max_ratio,thermal_conduct_range,valence_d_eletrons_cov,phase_disambiguated
1.176764371378576,0.0722547205973034,0.9520308236220044,0.0923492286924115,7.865126974605079,0.0,28.33475,0.0643146414107866,43.6675,1.288713500740455,1.248333783413178,0.0772277175614903,1.052013,0.0813449981706522,1.191474944198016,150.2683,1.002001152989765,0.0355138087251481,14.85383,1.279105847216166,70.59989999999999,-11.42784427661675,19.0431746,1684.1654,1.604430752686607,0.0119444444444444,9.490075999999998,-1.900993266239306,107.9330146910411,2213709.34923,1.099546516048132,0.0909499979546477,1.666675,0.0666966651667416,1.536597751480275,1.443155181312285,47.3357,0.0,17.3342,2.236067977499791,0.7833725,0.0033206424785143,156.15424,0.7659416862050703,spinel
0.1227498769654408,0.7,0.063252391669431,0.8333333333333334,1.0,0.0,22.4,0.5118483412322274,20.6,0.0307670241405152,0.0886533432779443,0.7578125,0.124,0.4273255813953488,0.0422284382523189,100.8,0.2998199047905959,0.390728476821192,3.68,0.0481608250272283,3.600000000000001,-0.461088282903748,7.0404,353.5999999999999,1.579085690945345,0.0416666666666666,27.6,-0.489132183598717,3.963520088176818,284787.82,0.2712070648765256,0.4166666666666667,0.7,0.4615384615384615,0.5088398125301278,0.5082390023943955,16.0,0.0,16.4,2.0,0.17,0.0672413793103448,21.64,0.238953479640073,spinel
0.1122120821841611,0.7000000000000001,0.3951598890607037,0.1,4.5,0.0,18.6704,0.0232227488151658,34.35686999999999,0.1706379693487646,0.264302557759265,0.3476562499999999,0.278389,0.1744186046511628,0.0524165290755398,116.69,0.5197728379993126,0.2565217391304348,5.70114,0.0465347167146077,3.000599999999999,-0.8007305026356204,7.232279500000001,1395.7791,1.668472198049133,0.0416666666666666,23.0046,-0.4426357217143973,3.963520088176818,237370.64797,0.4729535058906532,0.1,0.90018,0.2307692307692308,0.7146338543469899,0.7141206202497028,13.336,0.0,13.6694,2.23606797749979,0.141695,0.0672413793103448,18.03694,0.5181877251716007,spinel
0.2546091241395885,0.4166666666666666,0.2648939566393434,0.3999999999999999,3.6,0.0,23.68,0.215311004784689,32.8,0.1217034770348342,0.2034386976268626,0.515625,0.248,0.4273255813953488,0.0238647417251513,122.8,0.4552845528455284,0.271523178807947,4.4,0.0436192037263323,3.400000000000002,-1.295479988804926,3.93684,1436.4,0.3740307793902507,0.2388888888888888,1.096,-0.4363888304338225,3.876017930723844,178527.26,0.2851576386715488,0.5,0.5,0.8,0.0988826464946088,0.1029926001217546,4.6,0.2236842105263158,11.8,2.0,0.17,0.2274999999999999,61.8,0.5268311118453078,rock salt
0.6422996538834285,0.1276275816449028,0.3775926304669481,0.3571428571428572,6.001199999999999,0.0,14.34426,0.0,32.9868,0.1866338557303551,0.4413832536906459,0.3092764378478664,0.253164,0.2986866388346383,0.1487165298060422,122.6176,0.9158887806065475,0.324249816703326,2.53457,0.1622012320692362,10.3354,0.0290192798487958,3.716236258,1169.377,1.137330582251119,0.023625283446712,23.42362,-0.5797983290042305,4.018802068055731,475430.05585,0.6011064217536378,0.2083333333333333,0.791825,0.4002400960384153,0.7262381905394251,0.9105865853584814,0.0,0.0,7.3348,2.12672194382898,1.54105,0.0389766046790641,32.04052,1.109574748650605,perovskite
0.1617843242936941,0.6249999999999999,0.07881104062391,0.8,1.0,0.0,19.73728,0.3870967741935483,28.5057,0.0377159063391134,0.1277422119606624,0.6484375,0.15003,0.3585365853658536,0.0547910236022346,154.0308,0.264060393009748,0.162251655629139,4.217509999999999,0.0429565980054303,2.3338,-0.1544826243551056,13.839434,296.7259999999999,1.698270054059871,0.0119444444444444,23.718076,-0.5384864730122859,7.262596887673287,324020.8912199999,0.4166567577101577,0.2941176470588235,1.0002,0.4444444444444444,0.4814942727529347,0.7260646396644104,15.003,0.0,19.1705,2.23606797749979,0.141695,0.0195,65.37974,0.2950831986151052,spinel
0.2678011981582002,0.4166666666666666,0.2654443531270652,0.3999999999999999,3.6,0.0,23.68,0.215311004784689,32.8,0.1168912307322126,0.2006373240126559,0.515625,0.248,0.4537037037037036,0.0459131043664082,135.6,0.4361700337625299,0.271523178807947,4.4,0.0373178063053128,2.600000000000001,-0.4835676663909807,6.8164,1436.4,1.721253595245823,0.0119444444444444,28.456,-0.5321333089538283,6.135947698940917,318811.18,0.3777026340633506,0.4166666666666667,0.7,0.4615384615384615,0.514873064942534,0.5145096447323373,18.0,0.0,15.0,2.0,0.17,0.0195,78.44,0.5812836011793211,spinel
0.4234167792078525,0.3055555555555554,0.400920831346145,0.3013698630136986,10.2,0.0882694541231126,15.7,0.3655913978494623,23.6,0.0382423963251507,0.852177414025198,0.0,0.284,0.5194444444444445,0.057754423553389,210.0,0.5807403965766715,0.6627906976744186,0.5800000000000001,0.0419353138147207,2.800000000000001,0.0296352637665688,4.363148000000001,2428.6,0.4280082127857447,0.3117782909930716,5.96,-0.6395759510186972,4.331215204378645,629432.38,0.0879141295447031,0.7692307692307692,0.3,0.8,0.0790960451977401,2.0,15.6,0.4347826086956521,7.800000000000001,1.184430894708028,1.8244,0.3842105263157894,7.02,0.3076923076923077,multiphase
0.1795383247460179,0.6086956521739131,0.0730206180747693,0.8214285714285715,1.0,0.0,22.4,0.4587813620071685,30.2,0.0655810187910794,0.2092408242933327,0.54296875,0.2339999999999999,0.5789473684210527,0.0518153730775581,184.8,0.1369306393762915,0.2258064516129032,3.36,0.0474380750796913,3.600000000000001,-0.1544826243551056,16.604,559.5999999999999,1.401802285070355,0.0416666666666666,27.6,-0.5433870286709666,6.454157024581827,524132.6,0.256073759865792,0.4705882352941177,0.8999999999999999,0.4,0.5439056290693572,0.8211272739350459,14.4,0.0,23.0,2.0,1.08,0.078,18.44,0.3113499245386195,spinel
0.5202805874488615,0.2111111111111111,1.095262890087669,0.0771929824561403,26.3,0.0316666666666666,23.24,0.0,18.5,0.6884165340192021,0.8871503497602966,0.0,0.262,0.220125786163522,0.4938179203443492,181.5,0.787150416538029,0.0942148760330578,5.48,1.023817165176544,72.3,-0.0268504305503556,10.97087,2622.3,2.212888849828883,0.0002299999999999,4998.85,-1.713909937807544,31.05214429304565,1735918.84,0.5356497204388261,0.12,1.1,0.0444444444444444,0.9403326734038896,2.23606797749979,5.4,0.0,7.0,1.874884764212612,3.0,0.3288288288288288,4.470000000000001,0.6926100178575448,pyrochlore
0.1683984887036844,0.6249999999999999,0.080979921911797,0.8000000000000002,1.199999999999999,0.0,22.4,0.3870967741935484,34.2,0.0389768574908647,0.1074201905596571,0.7443946188340808,0.1139999999999999,0.3585365853658535,0.0550272336926275,184.8,0.2892636675902369,0.1622516556291391,5.06,0.0475802753989995,3.600000000000001,0.0289343772162812,13.96606,353.5999999999999,1.502496762591902,0.0416666666666666,27.6,-0.4935537244368579,4.691279989494039,354723.96,0.4147288270665545,0.2941176470588235,1.2,0.4444444444444445,0.5255995576295893,0.8237899177717557,16.0,0.0,23.0,2.0,0.17,0.0672413793103448,21.64,0.2851576386715487,spinel
0.162665643345247,0.6249999999999999,0.0779971980377803,0.8000000000000002,1.199999999999999,0.0,12.86,0.3870967741935484,34.2,0.0296153087588101,0.1331789262170576,0.6484375,0.18,0.3585365853658535,0.0526885186369594,184.8,0.2892636675902369,0.1622516556291391,5.06,0.0395254582557583,2.800000000000001,-0.1544826243551056,16.604,352.0,1.516216517455112,0.0416666666666666,27.6,-0.397524138385081,3.215945898247765,310638.52,0.3874892630694209,0.2941176470588235,1.2,0.4444444444444445,0.5255995576295893,0.825485175092141,16.0,0.0,23.0,2.0,0.17,0.0672413793103448,21.64,0.2810187422877486,spinel
0.1239601476864264,0.7,0.0543928293220421,0.8571428571428571,0.8000000000000007,0.0,22.4,0.7096774193548387,16.2,0.0412833608870942,0.1420580802469634,0.6484375,0.18,0.64390243902439,0.038981394872286,184.8,0.1374756632797536,0.2258064516129032,3.36,0.0474380750796913,3.600000000000001,-0.1544826243551056,16.604,353.5999999999999,1.502496762591902,0.0416666666666666,27.6,-0.4526560407516977,4.691279989494039,354723.96,0.3042400096487548,0.4705882352941177,0.8999999999999999,0.4444444444444445,0.5264072490351313,0.8184072734315662,14.4,0.0,23.0,1.76630695015053,0.0,0.078,18.44,0.1880952224143645,spinel
0.4063579424735644,0.3751125112511251,0.3621626930000703,0.4445777911124446,4.997800219978002,0.0,21.23121,0.4738263300014211,36.6531,0.3555316705513772,0.4814794467040758,0.3243160253525353,0.576526,0.4075296418530743,0.3132442937231054,200.6368,0.4216650097708663,0.1885180825774884,3.51607,0.3268096243877717,21.8251,-0.3088725776698062,15.6901934,1776.132,1.437479574020941,0.05,22.80456,-0.3721904438806273,4.691279989494038,295662.4206599999,0.3704106854849077,0.4001200120012,0.9997,0.4001200120012,0.6986845661252152,0.9289130417200075,22.3311,0.0,24.9975,1.76630695015053,0.0,0.039011701170117,32.02974,0.4448804531298977,spinel
0.6439249311958285,0.2500583294447037,0.6014751637935519,0.2963654274900192,8.140971805638872,0.0,27.30182,0.3158631529827836,61.2832,0.5948990920558411,0.7271356652026753,0.2161962639990667,0.8600019999999999,0.2716683085325176,0.5482612143096919,272.0116,0.6594740206748251,0.1256703399260562,4.871589999999999,0.5626660374172565,36.7127,-0.4633397676598899,15.0373993,2794.234,1.379146410877438,0.05,19.54872,-0.418072533476014,5.680640544023317,321381.63735,0.5463842953243339,0.2667288847410173,1.5714,0.2667288847410172,0.8936255767096777,1.086168990420759,28.7162,0.0,32.145,1.76630695015053,0.0,0.0260060662622491,41.74538,0.6775462810523449,spinel
0.8214435292330415,0.1874999999999999,0.7802508294694473,0.2222222222222222,10.5,0.0,31.85,0.2368421052631578,79.75,0.7737722570176555,0.9051639688791716,0.162109375,1.0725,0.2037037037037037,0.7261603080064603,325.5,0.8367419997892113,0.0942307692307692,5.8875,0.7407462267267685,47.875,-0.6179304974204225,14.543375,3557.5,1.326956654715555,0.05,17.1,-0.5131247015831455,7.575954584609724,394959.3125,0.7039188377247808,0.2,2.0,0.2,1.047020644884804,1.215005505459128,33.5,0.0,37.5,1.76630695015053,0.0,0.0195,49.025,0.8526845875921293,spinel
0.2951828228925925,0.4166666666666667,0.2423190216068345,0.4,3.0,0.0,10.61879,0.2132701421800948,27.6722,0.1187440621202224,0.2761582461782076,0.42578125,0.245049,0.3930481283422459,0.0722318999129048,86.68400000000003,0.4202941487475837,0.2715231788079471,3.667399999999999,0.0382251815920999,2.3338,-0.461088282903748,5.8681734,1193.9054,1.432935527468538,0.0305555555555555,23.27132,-0.3506158151332937,2.717055089173985,200625.43373,0.3374986302843125,0.4166666666666667,0.58345,0.4615384615384615,0.4561870083656633,0.714382813377462,13.336,0.0,13.6694,1.545574326908932,0.141695,0.0487499999999999,25.37174,0.6531972647421806,spinel
0.3750778293325494,0.3555555555555555,0.179821704741563,0.5555555555555556,6.4,0.2,8.0,0.4358974358974359,8.799999999999999,0.0605154204664482,2.0,0.0,0.18,0.2156862745098038,0.5073838326432115,340.0,0.9366704767583726,0.6063829787234042,0.74,1.224790842364606,30.0,-0.8070175438596491,13.8226,1359.8,0.48107304696603,0.2595419847328244,19.4,-0.582590075529483,3.339049245900304,509876.34,0.9052770996876784,0.0,1.1,0.7500000000000001,0.1649423587576443,0.9105865853584814,0.0,0.4242424242424241,3.800000000000002,1.139787045734441,0.2166,0.4782608695652173,2.400000000000001,0.6236095644623237,fluorite
0.2152345110216717,0.5,0.2408689511885259,0.4444444444444444,3.0,0.0,12.86,0.1612903225806451,46.8,0.1064896022109013,0.2216569714916766,0.515625,0.248,0.4243902439024389,0.0464024642842407,184.8,0.3658989343771398,0.2258064516129032,3.36,0.0392836631441695,2.800000000000001,-0.1544826243551056,16.604,1432.4,1.534971263740835,0.0305555555555555,27.92,-0.3033911036339299,2.476931421433916,268813.6,0.3874892630694209,0.2941176470588235,1.2,0.4444444444444445,0.5238131014868339,0.8197130557859846,14.8,0.0,23.0,1.76630695015053,0.0,0.04875,30.44,0.5253498249388944,spinel
0.2546091241395885,0.4166666666666666,0.2648939566393434,0.3999999999999999,3.6,0.0,23.68,0.215311004784689,32.8,0.1217034770348342,0.2034386976268626,0.515625,0.248,0.4273255813953488,0.0238647417251513,122.8,0.4552845528455284,0.271523178807947,4.4,0.0436192037263323,3.400000000000002,-1.295479988804926,3.93684,1436.4,0.3740307793902507,0.2388888888888888,1.096,-0.4363888304338225,3.876017930723844,178527.26,0.2851576386715488,0.5,0.5,0.8,0.0988826464946088,0.1029926001217546,4.6,0.2236842105263158,11.8,2.0,0.17,0.2274999999999999,61.8,0.5268311118453078,rock salt
0.3067102109607924,0.4413793103448275,0.2067266497196682,0.609375,5.0,0.5920000000000001,4.079999999999999,0.5000000000000001,6.799999999999999,0.0478010347616721,1.251014156752601,0.0,0.18,0.2619047619047619,0.5046144811414668,130.0,0.5546571299970182,0.4488188976377952,1.4,1.22682470441339,32.4,-1.072890959018387,11.927,685.8,0.3761077861563666,0.3305343511450382,17.54,-0.4809445404801125,3.496210004714098,544134.94,1.333333333333334,0.0,1.0,0.7500000000000001,0.1365858438117464,0.9105865853584814,0.0,0.4242424242424241,3.800000000000002,0.8829745569472164,0.26,0.4845814977973569,2.34,0.6324555320336759,fluorite
0.8969717802980568,0.1052631578947368,0.6739897262820564,0.195,16.1,0.1440389294403893,17.59,0.1088235294117647,30.3,0.9711977821665472,1.917445004055191,0.0,0.45,0.059047619047619,1.025493486444402,325.0,0.4704216856082737,0.3298245614035088,1.91,1.466659640666539,74.0,-1.072890959018387,5.9635,2808.3,0.5354263782201297,0.2771362586605081,15.65,-0.1727032215327618,1.529618342689877,189993.42,2.002065049595022,0.0,2.5,0.15,1.058603687480358,0.9105865853584814,0.0,0.0848484848484848,15.1,1.100401649522583,0.6000000000000001,0.0969162995594713,10.25,1.62997077695516,pyrochlore
0.2546091241395885,0.4166666666666666,0.2648939566393434,0.3999999999999999,3.6,0.0,23.68,0.215311004784689,32.8,0.1217034770348341,0.2034386976268626,0.515625,0.248,0.4273255813953488,0.0238647417251513,122.8,0.4552845528455284,0.271523178807947,4.4,0.0436192037263323,3.400000000000002,-1.295479988804926,3.93684,1436.4,0.3740307793902507,0.2388888888888888,1.096,-0.4363888304338225,3.876017930723844,178527.26,0.2851576386715488,0.5,0.5,0.8,0.0988826464946088,0.1029926001217546,4.6,0.2236842105263158,11.8,2.0,0.17,0.2274999999999999,61.8,0.5268311118453078,rock salt
0.8969717802980568,0.1052631578947368,0.6739897262820564,0.195,16.1,0.1440389294403893,17.59,0.1088235294117647,30.3,0.9711977821665472,1.917445004055191,0.0,0.45,0.059047619047619,1.025493486444402,325.0,0.4704216856082737,0.3298245614035088,1.91,1.466659640666539,74.0,-1.072890959018387,5.9635,2808.3,0.5354263782201297,0.2771362586605081,15.65,-0.1727032215327618,1.529618342689877,189993.42,2.002065049595022,0.0,2.5,0.15,1.058603687480358,0.9105865853584814,0.0,0.0848484848484848,15.1,1.100401649522583,0.6000000000000001,0.0969162995594713,10.25,1.62997077695516,pyrochlore
1.510156621096202,0.0392857142857142,0.6552360511013335,0.1,9.9,0.0259868421052631,8.883000000000001,0.0,58.0,1.002095968954847,0.979125297473555,0.1027522935779816,0.489,0.027807486631016,0.8163106844169828,358.0,1.95906686415328,0.1887323943661971,5.760000000000002,0.7380919493059237,53.4,-0.1096190684691587,4.05477,2156.7,1.161504816681654,0.017,19.66,-0.7913599378847254,5.650604039658764,388777.29,1.715930336044223,0.0166666666666666,2.95,0.05,1.298656204123299,0.9105865853584814,0.0,0.015,21.67,2.23606797749979,0.2,0.04,19.2,1.414213562373095,perovskite
1.265806939898275,0.0392857142857142,0.7162009915834867,0.0272727272727272,10.7,0.0397651006711409,5.723000000000001,0.0,58.0,1.073122391351595,1.254005409295655,0.0,0.545,0.0320855614973262,0.9728158885228808,358.0,1.951856696100616,0.2630434782608695,3.390000000000001,0.7365576561997528,54.6,-0.9028453762635716,4.066,2200.0,1.272225234485472,0.017,19.66,-0.6607938535036791,4.309233314547076,362755.31,1.696122635340672,0.02,2.94,0.05,1.329051816524436,0.9105865853584814,0.0,0.019090909090909,21.58,1.658312395177701,0.6000000000000001,0.065,18.7,2.002065049595022,perovskite
0.1227498769654408,0.7,0.063252391669431,0.8333333333333334,1.0,0.0,22.4,0.5118483412322274,20.6,0.0307670241405152,0.0886533432779443,0.7578125,0.124,0.4273255813953488,0.0422284382523189,100.8,0.2998199047905958,0.390728476821192,3.68,0.0481608250272283,3.600000000000001,-0.461088282903748,7.0404,353.5999999999999,1.579085690945345,0.0416666666666666,27.6,-0.489132183598717,3.963520088176818,284787.82,0.2712070648765257,0.4166666666666667,0.7,0.4615384615384615,0.5088398125301278,0.5082390023943955,16.0,0.0,16.4,2.0,0.17,0.0672413793103448,21.64,0.238953479640073,spinel
0.162665643345247,0.6249999999999999,0.0779971980377802,0.8000000000000002,1.199999999999999,0.0,12.86,0.3870967741935484,34.2,0.0296153087588101,0.1331789262170576,0.6484375,0.18,0.3585365853658535,0.0526885186369594,184.8,0.2892636675902369,0.1622516556291391,5.06,0.0395254582557583,2.800000000000001,-0.1544826243551056,16.604,352.0,1.516216517455112,0.0416666666666666,27.6,-0.397524138385081,3.215945898247765,310638.52,0.3874892630694209,0.2941176470588235,1.2,0.4444444444444445,0.5255995576295893,0.825485175092141,16.0,0.0,23.0,2.0,0.17,0.0672413793103448,21.64,0.2810187422877486,spinel
0.6038171743262376,0.1907894736842105,0.7741275535931332,0.168103448275862,24.125,0.148,21.3,0.1764705882352941,14.0,0.7500625116838399,2.0,0.0,0.08125,0.2818181818181818,0.8174727633077443,172.875,0.5096182333881439,0.365019011406844,2.0875,1.225201248201077,21.125,0.3523949440070961,2.920375,2785.5,0.9705534100860456,0.0844594594594594,33.875,-0.0764214250533423,1.215290064729408,96540.5,1.549193338482967,0.0,1.25,0.2142857142857142,0.7213839156747417,0.9105865853584814,0.0,0.1767857142857143,5.7625,1.566294479372063,0.75,0.2954545454545454,3.875,1.224744871391589,fluorite
0.5270992623703092,0.1907894736842105,0.75877374043884,0.168103448275862,24.125,0.148,21.3,0.1764705882352941,14.0,0.745740525237005,2.0,0.0,0.08125,0.2818181818181818,0.8174089948069468,163.125,0.4746385416286451,0.376425855513308,2.05,1.225201248201077,21.125,0.3523949440070961,2.920375,2785.5,0.905279672078706,0.0844594594594594,33.875,-0.0731317420528601,1.215290064729408,96540.5,1.549193338482967,0.0,1.25,0.2142857142857142,0.7393628714153765,0.9105865853584814,0.0,0.1767857142857143,5.7625,1.566294479372063,0.75,0.25,4.125,1.224744871391589,fluorite
0.1239601476864264,0.7,0.0543928293220421,0.8571428571428571,0.8000000000000007,0.0,22.4,0.7096774193548387,16.2,0.0412833608870942,0.1420580802469634,0.6484375,0.18,0.64390243902439,0.038981394872286,184.8,0.1374756632797536,0.2258064516129032,3.36,0.0474380750796913,3.600000000000001,-0.1544826243551056,16.604,353.5999999999999,1.502496762591902,0.0416666666666666,27.6,-0.4526560407516977,4.691279989494039,354723.96,0.3042400096487548,0.4705882352941177,0.8999999999999999,0.4444444444444445,0.5264072490351313,0.8184072734315662,14.4,0.0,23.0,1.76630695015053,0.0,0.078,18.44,0.1880952224143645,spinel
